,training_time,test_time,n_train,n_test,score,feat_vect_length,error,error_msg,input_cspace,target_cspace,hog_orient_nbins,hog_pix_per_cell,hog_cell_per_block,hog_channel,spatial_binning_size,hist_channels,hist_nbins,spatial_feat,hist_feat,hog_feat
888,9.089261770248413,8.259236335754395,1160,1161,0.989089865059,20835,False,,BGR,LUV,16,"(8, 8)","(5, 5)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
889,2.7516844272613525,2.2263107299804688,1160,1161,0.987367212173,6819,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
890,2.592698812484741,2.078075408935547,1160,1161,0.989376973873,6819,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
891,2.770930767059326,2.188908100128174,1160,1161,0.988228538616,6819,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
892,5.206077814102173,4.580511093139648,1160,1161,0.987080103359,12003,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
893,5.332981824874878,4.709080219268799,1160,1161,0.987941429802,12003,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
894,5.127658128738403,4.5558881759643555,1160,1161,0.987654320988,12003,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
895,7.909372568130493,7.007875680923462,1160,1161,0.986505885731,17187,False,,BGR,LUV,16,"(8, 8)","(6, 6)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
896,1.282505750656128,1.0048751831054688,1160,1161,0.991673844387,3939,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(0,)","(17, 17)","(0, 1, 2)",256,True,True,True
897,1.2764534950256348,0.9861512184143066,1160,1161,0.99253517083,3939,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(1,)","(17, 17)","(0, 1, 2)",256,True,True,True
898,1.277503490447998,1.017789363861084,1160,1161,0.991960953201,3939,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(2,)","(17, 17)","(0, 1, 2)",256,True,True,True
899,2.053924322128296,1.6305758953094482,1160,1161,0.991099626759,6243,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(0, 1)","(17, 17)","(0, 1, 2)",256,True,True,True
900,2.1371278762817383,1.7616920471191406,1160,1161,0.992248062016,6243,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(0, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
901,2.220013380050659,1.7446110248565674,1160,1161,0.991960953201,6243,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
902,3.1221163272857666,2.5639593601226807,1160,1161,0.991099626759,8547,False,,BGR,LUV,16,"(10, 10)","(3, 3)","(0, 1, 2)","(17, 17)","(0, 1, 2)",256,True,True,True
